component,outer_days,strategy,part,station,days,rmse_mm,mae_mm,crps_mm,coverage_80,width_80_mm,interval_score_80_mm,coverage_90,width_90_mm,interval_score_90_mm,coverage_95,width_95_mm,interval_score_95_mm
deterministic,432,A,train,MJ3,402,9.387728280600404,7.212161204435036,6.898449763298505,1.0,59.76051729656092,59.76051729656092,1.0,76.70179386608696,76.70179386608696,1.0,91.3958244550987,91.3958244550987
deterministic,432,A,train,MJ1,402,15.305935366689573,11.997782837853425,10.324384457236324,0.39054726368159204,10.537604598684428,89.53317894565002,0.42039800995024873,13.524869133238663,153.70645101956117,0.44029850746268656,16.115875558761783,266.92476156297124
deterministic,432,A,prediction,ATU1,180,55.3857144560244,54.513680359815446,36.05235714490463,0.16666666666666666,97.7735278098082,168.6799323835409,0.9444444444444444,125.49096485246808,140.6830189604519,0.9666666666666667,149.53170735982235,159.04761117744485
deterministic,432,A,prediction,ATU5,180,140.05945018781503,134.60145980021755,106.72652718983827,0.06666666666666667,134.19642630583613,831.5411877443598,0.13333333333333333,172.23924915168226,1225.3724240091008,0.17222222222222222,205.23572378540354,1751.9274394011575
deterministic,432,A,prediction,MJ3,180,14.725844315039815,12.54961817930804,8.933526686381935,1.0,59.76051729656065,59.76051729656065,1.0,76.70179386608669,76.70179386608669,1.0,91.39582445509878,91.39582445509878
deterministic,432,A,prediction,MJ1,180,21.870289783953936,18.13732145036496,16.36390895673737,0.23333333333333334,10.537604598684458,148.4816304811708,0.25555555555555554,13.524869133238635,266.7802976153525,0.2722222222222222,16.115875558761754,484.41769954153506
seed_0,432,C,train,ATU1,402,1.6240703838590846,1.1415596481646226,9.584600931814009,1.0,104.8393768229545,104.8393768229545,1.0,134.55988391496135,134.55988391496135,1.0,160.33799092706533,160.33799092706533
seed_0,432,C,train,ATU5,402,1.2181475488028888,0.9630628702452073,13.640802916958068,1.0,149.49732840415072,149.49732840415072,1.0,191.87774446265985,191.87774446265985,1.0,228.6364342451621,228.6364342451621
seed_0,432,C,train,MJ3,402,1.048819136684375,0.8268969085774291,6.227973343735436,1.0,68.12574639127315,68.12574639127315,1.0,87.43844921465285,87.43844921465285,1.0,104.1893383745469,104.1893383745469
seed_0,432,C,train,MJ1,402,0.948564125422049,0.7391391783600184,1.0582985168369468,0.9975124378109452,10.686989224555534,10.70732737196185,1.0,13.716602225565227,13.716602225565227,1.0,16.34433962935634,16.34433962935634
seed_0,432,C,prediction,ATU1,180,69.84485143387236,68.77727318611772,47.77179238566005,0.044444444444444446,104.83937682295452,279.64141560959916,0.3111111111111111,134.55988391496146,238.1200705694414,0.9611111111111111,160.33799092706533,177.6493791143587
seed_0,432,C,prediction,ATU5,180,151.6073344460096,146.47086787721764,115.17232869913532,0.06666666666666667,149.49732840415075,888.2092542516407,0.12222222222222222,191.87774446265988,1280.3037677504879,0.15555555555555556,228.6364342451621,1773.7662105147826
seed_0,432,C,prediction,MJ3,180,10.860168400697425,8.4391525820106,7.905873185352872,1.0,68.1257463912732,68.1257463912732,1.0,87.43844921465256,87.43844921465256,1.0,104.18933837454665,104.18933837454665
seed_0,432,C,prediction,MJ1,180,13.608732982371654,10.577435105670899,8.855154380937229,0.4166666666666667,10.686989224555532,74.14638940929132,0.46111111111111114,13.716602225565225,123.6421826649449,0.5,16.34433962935634,208.6633747912648
seed_1,432,C,train,ATU1,402,1.7529611710249993,1.3879229716493018,9.283733107139932,1.0,101.48206583312592,101.48206583312592,1.0,130.25082189315387,130.25082189315387,1.0,155.20342684113484,155.20342684113484
seed_1,432,C,train,ATU5,402,1.3782931654974035,1.060715397740769,13.001198365368532,1.0,142.44409884294805,142.44409884294805,1.0,182.8250222914499,182.8250222914499,1.0,217.84945046424556,217.84945046424556
seed_1,432,C,train,MJ3,402,1.1892034144082682,0.893876441857474,5.274746833124511,1.0,57.57683438494457,57.57683438494457,1.0,73.89906718076561,73.89906718076561,1.0,88.05616962806177,88.05616962806177
seed_1,432,C,train,MJ1,402,0.9600083255944676,0.7233051834491185,1.059320190150526,0.9975124378109452,10.67488314626747,10.69537186678682,1.0,13.70106424223844,13.70106424223844,1.0,16.325824980285567,16.325824980285567
seed_1,432,C,prediction,ATU1,180,64.4643105140515,63.728318629932176,43.54623118399212,0.044444444444444446,101.48206583312606,240.65783877347036,0.4166666666666667,130.25082189315376,165.50198567762624,0.9611111111111111,155.20342684113484,169.76971200606934
seed_1,432,C,prediction,ATU5,180,154.48010051625798,148.94987745200467,119.00263652140553,0.06111111111111111,142.44409884294808,938.965282870399,0.11666666666666667,182.82502229144984,1404.8235220539907,0.15555555555555556,217.84945046424554,2057.601518799702
seed_1,432,C,prediction,MJ3,180,10.433881898727543,8.797756958676466,7.110049716854471,1.0,57.576834384944725,57.576834384944725,1.0,73.89906718076577,73.89906718076577,1.0,88.05616962806177,88.05616962806177
seed_1,432,C,prediction,MJ1,180,14.109403694478537,10.937807685886517,9.117929977533443,0.4222222222222222,10.674883146267481,75.98169555106603,0.5,13.70106424223845,128.1257652744099,0.5166666666666667,16.325824980285553,219.44281765446806
seed_2,432,C,train,ATU1,402,1.4774707578221151,1.0436390732986296,9.21086790062991,1.0,100.77956587983712,100.77956587983712,1.0,129.34917296095506,129.34917296095506,1.0,154.12904587331496,154.12904587331496
seed_2,432,C,train,ATU5,402,0.9313003196532419,0.6686438411406593,12.280944080033036,1.0,134.62182769539868,134.62182769539868,1.0,172.78524592628608,172.78524592628608,1.0,205.88631906941828,205.88631906941828
seed_2,432,C,train,MJ3,402,0.9336807539909592,0.6982393074307108,5.49666323505211,1.0,60.123442991334564,60.123442991334564,1.0,77.16760395422779,77.16760395422779,1.0,91.95087140901308,91.95087140901308
seed_2,432,C,train,MJ1,402,0.8066167300318574,0.5823707073801009,0.9845755874460389,0.9975124378109452,10.101446366566845,10.129067385341177,1.0,12.965066100629768,12.965066100629768,1.0,15.448829103667206,15.448829103667206
seed_2,432,C,prediction,ATU1,180,65.75704129612656,65.05472464948222,44.80709996255044,0.03888888888888889,100.77956587983729,255.8936716296738,0.3,129.34917296095497,189.59799294181366,0.9611111111111111,154.12904587331496,169.45716003032015
seed_2,432,C,prediction,ATU5,180,144.97063370041712,139.8390980803302,111.53965318220888,0.06111111111111111,134.62182769539868,877.8933810012994,0.12777777777777777,172.78524592628608,1308.8822094384243,0.15555555555555556,205.88631906941825,1911.019296537405
seed_2,432,C,prediction,MJ3,180,10.98500583841447,9.881705243363777,7.4761478233191525,1.0,60.12344299133496,60.12344299133496,1.0,77.16760395422739,77.16760395422739,1.0,91.95087140901273,91.95087140901273
seed_2,432,C,prediction,MJ1,180,12.094357213538162,8.97054335224291,7.50604892630294,0.48333333333333334,10.101446366566858,62.7483539842824,0.5277777777777778,12.96506610062978,104.46861834164051,0.5333333333333333,15.448829103667219,175.0394087041369
seed_0,432,H,train,ATU1,402,1.8736679693685951,1.4184407501824055,9.647931284137243,1.0,105.44274716654216,105.44274716654216,1.0,135.3343013700364,135.3343013700364,1.0,161.26076623923828,161.26076623923828
seed_0,432,H,train,ATU5,402,1.4832047853306785,1.1248724930243836,13.939285575338129,1.0,152.720797221363,152.720797221363,1.0,196.01502191500558,196.01502191500558,1.0,233.5663043915737,233.5663043915737
seed_0,432,H,train,MJ3,402,1.3473844766379703,1.0584824012189786,6.35375637488768,1.0,69.39310267429403,69.39310267429403,1.0,89.06508340011011,89.06508340011011,1.0,106.12759255314185,106.12759255314185
seed_0,432,H,train,MJ1,402,1.205862867495856,0.9568142164490092,1.088326857069252,0.9975124378109452,10.424143735516845,10.447751105423636,1.0,13.37924369135373,13.37924369135373,1.0,15.942352142270119,15.942352142270119
seed_0,432,H,prediction,ATU1,180,68.64874364674054,67.78585684787201,46.70090688829807,0.044444444444444446,105.44274716654218,266.0478172976764,0.31666666666666665,135.33430137003623,205.68908316021816,0.9611111111111111,161.2607662392382,176.02142665426692
seed_0,432,H,prediction,ATU5,180,153.0304572849284,147.58274894693534,115.73398517138695,0.07222222222222222,152.72079722136309,888.4745144063407,0.13333333333333333,196.01502191500566,1276.7402697537548,0.16666666666666666,233.5663043915738,1754.3320926150154
seed_0,432,H,prediction,MJ3,180,10.038235272450425,7.505129371403533,7.754436176648585,1.0,69.39310267429369,69.39310267429369,1.0,89.06508340010964,89.06508340010964,1.0,106.12759255314154,106.12759255314154
seed_0,432,H,prediction,MJ1,180,11.580033532638742,8.781215068939314,7.200727602061941,0.49444444444444446,10.424143735516857,59.07127074627995,0.5277777777777778,13.379243691353743,96.19364899190258,0.5444444444444444,15.942352142270131,157.73685556868568
seed_1,432,H,train,ATU1,402,1.8920464766849412,1.5052154317369584,9.374970603962653,1.0,102.43041272765058,102.43041272765058,1.0,131.46801195957187,131.46801195957187,1.0,156.65379826051853,156.65379826051853
seed_1,432,H,train,ATU5,402,1.3147502505225412,1.0217134614662124,13.045445144261151,1.0,142.94331886071788,142.94331886071788,1.0,183.46576425000387,183.46576425000387,1.0,218.6129415980678,218.6129415980678
seed_1,432,H,train,MJ3,402,1.2935383873782258,0.9940046741494933,5.539786971348253,1.0,60.448792853574865,60.448792853574865,1.0,77.58518598324625,77.58518598324625,1.0,92.44845108604652,92.44845108604652
seed_1,432,H,train,MJ1,402,1.0679325797178758,0.8034107058443685,1.0183184340276115,0.9975124378109452,9.926181156423016,9.955982090746401,1.0,12.740115637874284,12.740115637874284,1.0,15.180784094955355,15.180784094955355
seed_1,432,H,prediction,ATU1,180,63.69421055763376,62.920974158649095,42.735536360795855,0.044444444444444446,102.43041272765069,229.850940492944,0.6388888888888888,131.46801195957187,157.04316450469983,0.9666666666666667,156.6537982605185,168.10035105208397
seed_1,432,H,prediction,ATU5,180,153.25980388250485,147.7081094304063,117.7555760428783,0.06111111111111111,142.94331886071788,926.4068393025111,0.1,183.46576425000384,1376.6567336480962,0.15555555555555556,218.61294159806783,1996.9242216111174
seed_1,432,H,prediction,MJ3,180,9.924013966213355,8.35904378802556,7.124712658586004,1.0,60.448792853575725,60.448792853575725,1.0,77.58518598324576,77.58518598324576,1.0,92.44845108604592,92.44845108604592
seed_1,432,H,prediction,MJ1,180,13.6520669799686,10.563260250144182,8.87277762744015,0.4,9.92618115642301,74.06641644770373,0.4388888888888889,12.74011563787428,124.77613448739883,0.5055555555555555,15.180784094955358,213.78052913787965
seed_2,432,H,train,ATU1,402,1.737379484728748,1.3939455281759792,9.39062708276045,1.0,102.66430610782754,102.66430610782754,1.0,131.76821086420892,131.76821086420892,1.0,157.01150731798498,157.01150731798498
seed_2,432,H,train,ATU5,402,1.419114976464629,1.0616848102296763,12.459789839438027,1.0,136.4901918042411,136.4901918042411,1.0,175.18326530808073,175.18326530808073,1.0,208.7437354010502,208.7437354010502
seed_2,432,H,train,MJ3,402,1.6680016482077291,1.2785498363542305,5.638340090029173,1.0,61.33181798579205,61.33181798579205,1.0,78.71853647507358,78.71853647507358,1.0,93.79892149066312,93.79892149066312
seed_2,432,H,train,MJ1,402,1.107182961618176,0.8526613325590496,1.035378780924081,0.9975124378109452,10.026418933992204,10.054973129788607,1.0,12.86876943306504,12.86876943306504,1.0,15.334084547109228,15.334084547109228
seed_2,432,H,prediction,ATU1,180,61.605489699007215,60.82889550931854,40.836948503614,0.1,102.66430610782753,207.2845453121013,0.8555555555555555,131.76821086420895,155.4788576091141,0.9611111111111111,157.01150731798495,169.5128100014842
seed_2,432,H,prediction,ATU5,180,140.8714804698804,135.91975571472747,107.32926368481368,0.06111111111111111,136.49019180424122,832.5998395118708,0.12777777777777777,175.18326530808065,1214.6732699076285,0.16666666666666666,208.74373540105023,1713.4627738150639
seed_2,432,H,prediction,MJ3,180,12.16262824885003,10.703499020681786,7.966275265366837,1.0,61.3318179857922,61.3318179857922,1.0,78.71853647507372,78.71853647507372,1.0,93.79892149066357,93.79892149066357
seed_2,432,H,prediction,MJ1,180,12.365713564568043,9.398096298539732,7.890256226992264,0.48333333333333334,10.02641893399221,65.8343168201927,0.5222222222222223,12.868769433065046,110.45740718254628,0.5277777777777778,15.334084547109233,187.1461105901273
deterministic,612,P0,train,ATU1,582,8.205017090481682,6.205121246043955,13.425116522208764,1.0,141.96003093320132,141.96003093320132,1.0,182.2037273819287,182.2037273819287,1.0,217.10913195809985,217.10913195809985
deterministic,612,P0,train,ATU5,582,9.456274591068324,7.908746182511195,32.986773456186306,1.0,358.99896383363745,358.99896383363745,1.0,460.770182330531,460.770182330531,1.0,549.041535842251,549.041535842251
deterministic,612,P0,train,MJ3,582,5.607264439348578,4.851707010023789,4.273393725998595,1.0,37.730198094092266,37.730198094092266,1.0,48.4261850494875,48.4261850494875,1.0,57.70335849440606,57.70335849440606
deterministic,612,P0,train,MJ1,582,5.503248859314611,3.9236001083898824,5.654935784285525,1.0,56.075550871498166,56.075550871498166,1.0,71.97219045823945,71.97219045823945,1.0,85.76015441636477,85.76015441636477
deterministic,612,P0,prediction,ATU1,180,4.264416212270162,2.9570455475789585,13.074196178838832,1.0,141.96003093320127,141.96003093320127,1.0,182.20372738192856,182.20372738192856,1.0,217.10913195809977,217.10913195809977
deterministic,612,P0,prediction,ATU5,180,5.021708368573075,4.3470540930039006,32.8041097967054,1.0,358.9989638336374,358.9989638336374,1.0,460.77018233053093,460.77018233053093,1.0,549.0415358422515,549.0415358422515
deterministic,612,P0,prediction,MJ3,180,61.04552849517042,50.59326022797686,43.768373211664326,0.2722222222222222,37.73019809409214,379.95223109758257,0.3333333333333333,48.42618504948785,658.9623214062602,0.38333333333333336,57.703358494405784,1161.1166168322438
deterministic,612,P0,prediction,MJ1,180,18.647526258184858,15.311142958359284,10.809504291196586,0.8222222222222222,56.07555087149819,58.37498572750668,1.0,71.97219045823954,71.97219045823954,1.0,85.76015441636478,85.76015441636478
deterministic,612,A,train,ATU1,582,9.678247559940184,7.282336825355189,13.611427699369939,1.0,141.95929798119127,141.95929798119127,1.0,182.20278664820714,182.20278664820714,1.0,217.10801100473262,217.10801100473262
deterministic,612,A,train,ATU5,582,8.901691254459726,7.024109017951383,32.95667554984827,1.0,358.98681491380785,358.98681491380785,1.0,460.7545893607205,460.7545893607205,1.0,549.0229556727407,549.0229556727407
deterministic,612,A,train,MJ3,582,8.83168125837123,7.329398167939349,5.440464730121401,1.0,37.74385762962719,37.74385762962719,1.0,48.44371687356776,48.44371687356776,1.0,57.7242489512723,57.7242489512723
deterministic,612,A,train,MJ1,582,10.116275891049092,7.52735281172053,6.8857732312436815,1.0,56.05580816043119,56.05580816043119,1.0,71.94685096288039,71.94685096288039,1.0,85.72996054535692,85.72996054535692
deterministic,612,A,prediction,ATU1,180,4.26517525981086,2.9573429711432797,13.074176528787175,1.0,141.95929798119116,141.95929798119116,1.0,182.20278664820717,182.20278664820717,1.0,217.10801100473262,217.10801100473262
deterministic,612,A,prediction,ATU5,180,5.021475166104158,4.346942299461018,32.802997861993575,1.0,358.9868149138079,358.9868149138079,1.0,460.75458936072033,460.75458936072033,1.0,549.0229556727409,549.0229556727409
deterministic,612,A,prediction,MJ3,180,61.03977759868376,50.5863210812755,43.760601403062545,0.2722222222222222,37.74385762962704,379.86568353337213,0.3333333333333333,48.44371687356777,658.7704524471224,0.38333333333333336,57.72424895127262,1160.7086927024523
deterministic,612,A,prediction,MJ1,180,18.645739894575094,15.309973046573244,10.80837332554666,0.8222222222222222,56.055808160431155,58.367119793374975,1.0,71.94685096288035,71.94685096288035,1.0,85.72996054535687,85.72996054535687
seed_0,612,C,train,ATU1,582,1.7531702739672415,1.2637905663068099,16.339939282064925,1.0,179.01955720054153,179.01955720054153,1.0,229.76911445975477,229.76911445975477,1.0,273.78678640624946,273.78678640624946
seed_0,612,C,train,ATU5,582,1.5787615724798107,1.1922998523146322,35.43643110562207,1.0,388.58523318036214,388.58523318036214,1.0,498.7437479803968,498.7437479803968,1.0,594.2898301228321,594.2898301228321
seed_0,612,C,train,MJ3,582,1.115714191319899,0.8214710944084658,2.5835084390936927,1.0,27.835731600873782,27.835731600873782,1.0,35.72677477415258,35.72677477415258,1.0,42.57107782773055,42.57107782773055
seed_0,612,C,train,MJ1,582,1.4105294595333069,0.9802223533769804,3.238316261141009,1.0,34.88058607829054,34.88058607829054,1.0,44.768747618272414,44.768747618272414,1.0,53.345252997379355,53.345252997379355
seed_0,612,C,prediction,ATU1,180,12.414881998620723,9.479453093102933,17.195714866716223,1.0,179.0195572005414,179.0195572005414,1.0,229.76911445975472,229.76911445975472,1.0,273.7867864062494,273.7867864062494
seed_0,612,C,prediction,ATU5,180,8.689901530753083,7.1713118465603705,35.62845144221162,1.0,388.5852331803622,388.5852331803622,1.0,498.7437479803969,498.7437479803969,1.0,594.2898301228322,594.2898301228322
seed_0,612,C,prediction,MJ3,180,58.6285696101856,49.440498089417645,43.96633903553891,0.15555555555555556,27.835731600873952,393.3554729361564,0.23333333333333334,35.726774774153675,703.1367700048564,0.29444444444444445,42.57107782773095,1275.7684372074013
seed_0,612,C,prediction,MJ1,180,17.60081453696059,14.262903682917209,10.346668434423025,0.6333333333333333,34.88058607829054,68.35259613375534,0.6666666666666666,44.7687476182724,77.30368150994401,0.8055555555555556,53.34525299737935,71.22154676962725
seed_1,612,C,train,ATU1,582,2.069008231568529,1.3624783527955973,15.091448661100044,1.0,165.2286759374081,165.2286759374081,1.0,212.0687099620489,212.0687099620489,1.0,252.6954535832454,252.6954535832454
seed_1,612,C,train,ATU5,582,1.6923050291286992,1.251590339294246,36.10861911605326,1.0,395.94842888167335,395.94842888167335,1.0,508.19430736251456,508.19430736251456,1.0,605.5508661809428,605.5508661809428
seed_1,612,C,train,MJ3,582,1.1344620260317833,0.8469659289504133,2.4873487901188644,1.0,26.74311533415438,26.74311533415438,1.0,34.32441697607612,34.32441697607612,1.0,40.90006544719466,40.90006544719466
seed_1,612,C,train,MJ1,582,1.3170586481850282,0.9478846581597558,3.346156311278051,1.0,36.163856746701754,36.163856746701754,1.0,46.41580769206632,46.41580769206632,1.0,55.30784612344825,55.30784612344825
seed_1,612,C,prediction,ATU1,180,12.112496836109214,8.843097116302557,15.965194648269438,1.0,165.22867593740807,165.22867593740807,1.0,212.06870996204904,212.06870996204904,1.0,252.69545358324547,252.69545358324547
seed_1,612,C,prediction,ATU5,180,7.6167420737101645,6.425877817772867,36.25098010005154,1.0,395.94842888167346,395.94842888167346,1.0,508.1943073625147,508.1943073625147,1.0,605.5508661809428,605.5508661809428
seed_1,612,C,prediction,MJ3,180,63.239795624707746,52.79893099526517,47.644132894442485,0.14444444444444443,26.74311533415379,432.96770607141013,0.18888888888888888,34.32441697607623,783.6840868048562,0.2722222222222222,40.900065447194486,1438.8184411343661
seed_1,612,C,prediction,MJ1,180,20.185814045630924,16.150546270356614,12.131035716281101,0.5555555555555556,36.16385674670176,83.10850063399356,0.5833333333333334,46.41580769206634,96.8520258979475,0.6888888888888889,55.307846123448265,90.83492245650491
seed_2,612,C,train,ATU1,582,1.8664511716964258,1.3546404679677615,15.388215556790136,1.0,168.5420782488969,168.5420782488969,1.0,216.32141579410973,216.32141579410973,1.0,257.76286512821616,257.76286512821616
seed_2,612,C,train,ATU5,582,1.7259335072887132,1.317755754687157,33.88710604352776,1.0,371.5746847382433,371.5746847382433,1.0,476.91094539088976,476.91094539088976,1.0,568.2744412692092,568.2744412692092
seed_2,612,C,train,MJ3,582,1.081681843319957,0.7998219165445137,2.609430760538275,1.0,28.155702828005882,28.155702828005882,1.0,36.137453398658025,36.137453398658025,1.0,43.06043159102236,43.06043159102236
seed_2,612,C,train,MJ1,582,1.359586621798894,0.973541527257398,2.886991633165252,1.0,30.99908480788542,30.99908480788542,1.0,39.78689466532261,39.78689466532261,1.0,47.40900907032358,47.40900907032358
seed_2,612,C,prediction,ATU1,180,13.94410663054579,12.07320626859694,16.538406396525556,1.0,168.54207824889696,168.54207824889696,1.0,216.32141579410967,216.32141579410967,1.0,257.7628651282162,257.7628651282162
seed_2,612,C,prediction,ATU5,180,8.677146197423328,6.937313316643348,34.085954757269256,1.0,371.5746847382433,371.5746847382433,1.0,476.9109453908897,476.9109453908897,1.0,568.2744412692091,568.2744412692091
seed_2,612,C,prediction,MJ3,180,66.55205729739335,56.65270302805742,50.95105021555358,0.12222222222222222,28.155702828006046,461.6764270288184,0.18333333333333332,36.137453398658415,835.718705657462,0.2388888888888889,43.06043159102206,1533.339135390465
seed_2,612,C,prediction,MJ1,180,19.136716051964665,15.555264605175083,11.671918787492755,0.5,30.99908480788549,83.08369657520043,0.5888888888888889,39.78689466532255,104.03526112383094,0.6555555555555556,47.40900907032349,117.96556757587221
seed_0,612,H,train,ATU1,582,1.916269467573985,1.4459222058162275,16.06419955626025,1.0,175.9538095896501,175.9538095896501,1.0,225.83426999512147,225.83426999512147,1.0,269.0981300413009,269.0981300413009
seed_0,612,H,train,ATU5,582,2.0372996018577014,1.5789625667907046,35.77326897733322,1.0,392.23284378064267,392.23284378064267,1.0,503.425405507801,503.425405507801,1.0,599.8683691379493,599.8683691379493
seed_0,612,H,train,MJ3,582,1.6306761039166684,1.184623665131648,2.4504576953929402,1.0,25.729032228672015,25.729032228672015,1.0,33.022855399346504,33.022855399346504,1.0,39.34915917225675,39.34915917225675
seed_0,612,H,train,MJ1,582,1.8524460506598126,1.3743283787859493,2.8233216920553628,1.0,29.68082017245216,29.68082017245216,1.0,38.09492032104583,38.09492032104583,1.0,45.392897290067246,45.392897290067246
seed_0,612,H,prediction,ATU1,180,11.474823858789716,9.518803327779933,16.803410907428695,1.0,175.95380958965012,175.95380958965012,1.0,225.83426999512125,225.83426999512125,1.0,269.09813004130103,269.09813004130103
seed_0,612,H,prediction,ATU5,180,9.761408734340423,7.466394605086673,36.010599280419136,1.0,392.23284378064267,392.23284378064267,1.0,503.42540550780086,503.42540550780086,1.0,599.8683691379493,599.8683691379493
seed_0,612,H,prediction,MJ3,180,61.4770946638025,51.91789900242982,46.75188236257459,0.14444444444444443,25.729032228671482,424.2568356637244,0.18333333333333332,33.02285539934632,768.8358390881667,0.2388888888888889,39.349159172257025,1410.9011907190497
seed_0,612,H,prediction,MJ1,180,17.37799655066349,13.85802861483539,10.361393658762838,0.5944444444444444,29.680820172452123,73.44236842879229,0.65,38.094920321045784,93.47401497615404,0.6833333333333333,45.39289729006725,107.21681534384814
seed_1,612,H,train,ATU1,582,2.076113757838635,1.51978808303107,14.912000725759606,1.0,163.2548303300681,163.2548303300681,1.0,209.53530654864005,209.53530654864005,1.0,249.67671722758377,249.67671722758377
seed_1,612,H,train,ATU5,582,2.1879166520106477,1.795053447208135,35.82850651576406,1.0,392.8206827623386,392.8206827623386,1.0,504.1798886736706,504.1798886736706,1.0,600.7673912796616,600.7673912796616
seed_1,612,H,train,MJ3,582,1.6258188753891671,1.2287805301672112,2.4245298768437173,1.0,25.43627124134605,25.43627124134605,1.0,32.64710073958644,32.64710073958644,1.0,38.90141987964194,38.90141987964194
seed_1,612,H,train,MJ1,582,1.6636348982716098,1.2668386885978067,3.2709112334401493,1.0,34.991655583089255,34.991655583089255,1.0,44.91130378453919,44.91130378453919,1.0,53.51511914643095,53.51511914643095
seed_1,612,H,prediction,ATU1,180,10.047924689361688,7.888158467746872,15.514016491954013,1.0,163.2548303300681,163.2548303300681,1.0,209.53530654864,209.53530654864,1.0,249.6767172275838,249.6767172275838
seed_1,612,H,prediction,ATU5,180,7.111454667573987,6.129949728421002,35.94764206581972,1.0,392.8206827623387,392.8206827623387,1.0,504.17988867367063,504.17988867367063,1.0,600.7673912796618,600.7673912796618
seed_1,612,H,prediction,MJ3,180,63.29204686707539,53.50891686854993,48.33296057013773,0.1388888888888889,25.436271241346095,439.8524087007861,0.2,32.647100739586406,801.1979542890848,0.26666666666666666,38.90141987964152,1480.0496073510503
seed_1,612,H,prediction,MJ1,180,19.896718672432016,16.182764522670848,12.008294909243647,0.5333333333333333,34.99165558308926,83.4929419052724,0.5777777777777777,44.91130378453921,96.99436769546092,0.6777777777777778,53.51511914643096,92.12469850055491
seed_2,612,H,train,ATU1,582,1.8655863451937968,1.3425563328531511,14.419421685789027,1.0,157.9012233633344,157.9012233633344,1.0,202.66402638714345,202.66402638714345,1.0,241.48908192100015,241.48908192100015
seed_2,612,H,train,ATU5,582,2.4439781565197536,1.8625189661638974,32.93787114066571,1.0,361.06813226998264,361.06813226998264,1.0,463.42593127060064,463.42593127060064,1.0,552.2060558845252,552.2060558845252
seed_2,612,H,train,MJ3,582,1.9724881181264262,1.4307910122554526,2.968810192009599,1.0,31.174070512061057,31.174070512061057,1.0,40.0114863854688,40.0114863854688,1.0,47.67662661089985,47.67662661089985
seed_2,612,H,train,MJ1,582,2.731571959792287,1.7937828790862096,3.12051869207686,1.0,31.694599120074027,31.694599120074027,1.0,40.679577621893145,40.679577621893145,1.0,48.47270641943658,48.47270641943658
seed_2,612,H,prediction,ATU1,180,12.264232506099384,9.391378444635647,15.361557472030977,1.0,157.90122336333434,157.90122336333434,1.0,202.66402638714342,202.66402638714342,1.0,241.48908192100038,241.48908192100038
seed_2,612,H,prediction,ATU5,180,5.1848286176562635,4.376638952117327,32.99706909146243,1.0,361.0681322699825,361.0681322699825,1.0,463.42593127060053,463.42593127060053,1.0,552.2060558845253,552.2060558845253
seed_2,612,H,prediction,MJ3,180,64.34714052474514,54.19917102686989,48.08355455639508,0.18888888888888888,31.174070512061693,429.18111887582796,0.25555555555555554,40.01148638546852,768.4860452636593,0.3111111111111111,47.67662661089958,1397.0002557723644
