fit_days,strategy,seed,epoch,loss,anchor_loss,paired_loss,balanced_loss,anchor_weight,paired_weight,anchor_norm,paired_norm,gradient_norm,gradient_dot,raw_anchor_slope,raw_paired_slope,elapsed_seconds
432,IN_RESET,0,1,0.0065883886598551615,0.005981883076662482,0.007194894243047841,0.006583815196445863,0.5037703390834615,0.49622966091653853,0.026658662060461524,0.02706376559777811,0.020886278722005342,0.0001510391097977435,-0.00043297173831925446,-0.0004395511526332001,299.72278424957767
432,IN_RESET,0,2,0.006522439039958777,0.005923364099460372,0.007121513980457184,0.006543416615350438,0.4824916934647545,0.5175083065352455,0.026983630232068213,0.025157813472914063,0.02020245631285362,0.000138431465335324,-0.0004229495000648888,-0.0003943311014708922,299.92811270803213
432,IN_RESET,0,3,0.006446674316999572,0.005854700898611439,0.007038647735387706,0.006491813985951518,0.46187356767229926,0.5381264323277007,0.028368505243113493,0.02434866964161329,0.020868566083871134,0.00018535275219153615,-0.0004714461715049725,-0.0004046419430775086,300.13732866663486
432,IN_RESET,0,4,0.006359166925897795,0.00577366867794773,0.006944665173847861,0.00642268025389781,0.4457612996944171,0.5542387003055829,0.029742993118825643,0.023921597791961825,0.021754172177106575,0.0002462583692863448,-0.0005308267086393783,-0.0004269315791646017,300.3468557917513
432,IN_RESET,0,5,0.006259274852589555,0.005679106099819969,0.006839443605359142,0.0063343541941627045,0.43529525572108274,0.5647047442789173,0.03094618853759082,0.02385446410630829,0.022754815618208482,0.0003149962875357578,-0.0005947476190165917,-0.00045845341221617536,300.57433154201135
432,IN_RESET,0,6,0.006146576180638304,0.005569944871146524,0.0067232074901300825,0.006226374618303136,0.4308063607097889,0.5691936392902112,0.031840164218550016,0.024098908217774023,0.023779220988784794,0.00038567033900753733,-0.0006562708938440876,-0.0004967126403051389,300.80899799987674
432,IN_RESET,0,7,0.006020836936497352,0.005445377750811761,0.006596296122182943,0.006098995613160227,0.4320901650307678,0.5679098349692322,0.03229781781363314,0.024573565326584793,0.024724160415249455,0.0004518722232052851,-0.0007073571186183566,-0.0005381876405363765,301.03828495787457
432,IN_RESET,0,8,0.005882314075029941,0.0053057424805705074,0.006458885669489375,0.005953348276566199,0.4383994960739807,0.5616005039260192,0.032241598263806216,0.025168603540523832,0.025490698799980588,0.0005081046865306517,-0.0007410771808935668,-0.000578503509851665,301.26792291691527
432,IN_RESET,0,9,0.005731948939817047,0.005152798020365291,0.0063110998592688025,0.005791279122479818,0.4487783057316597,0.5512216942683402,0.03165996273120909,0.02577602547537391,0.02600774747641989,0.0005510856478450747,-0.0007536047533474918,-0.0006135489004066171,301.50058129196987
432,IN_RESET,0,10,0.005571276383900459,0.004989397547627207,0.006153155220173711,0.005614984970269049,0.4624418490208987,0.5375581509791014,0.030584739952154986,0.02631094639628628,0.02623328447576122,0.0005794671574430201,-0.0007440775697996076,-0.0006401030410689178,301.72585974959657
432,IN_RESET,0,11,0.005402250487625911,0.004819112632023541,0.00598538834322828,0.005426933157143934,0.47883633408387866,0.5211636659161213,0.029070060609234963,0.026709078479700762,0.02614190249741472,0.000592816756888137,-0.0007136040203505377,-0.0006556472667593136,301.93038299959153
432,IN_RESET,0,12,0.005227087047120832,0.004645931609490618,0.005808242484751045,0.005229993220431044,0.49749965919439587,0.5025003408056042,0.027183011142805767,0.026912496731330598,0.02571248007721073,0.0005907336313352144,-0.0006644543564025079,-0.0006578419734611902,302.1352181248367
432,IN_RESET,0,13,0.005048133706545917,0.004473989427400827,0.005622277985691006,0.00502745731011521,0.5180062722748834,0.48199372772511667,0.024998674140895207,0.026866469953162532,0.02492296487402371,0.0005722954746601786,-0.0005995624101074593,-0.0006443591922279816,302.3375972919166
432,IN_RESET,0,14,0.004867818289915992,0.004307168819206619,0.005428467760625363,0.004822835635814696,0.5401165580736026,0.4598834419263973,0.02259167696045761,0.026533111846514322,0.023752253040901596,0.0005362221348926433,-0.0005222664590502508,-0.0006133831674345349,302.5504759578034
432,IN_RESET,0,15,0.004688691699081809,0.004148945120901075,0.005228438277262543,0.004619815008294598,0.5638046571961293,0.43619534280387073,0.020051111357803544,0.025917080849189488,0.022197802621107186,0.00048213202917295406,-0.0004369797543497622,-0.0005648185489994879,302.7535317079164
432,IN_RESET,0,16,0.00451332267930097,0.004002263787808457,0.0050243815707934816,0.004422699614592086,0.5886620565823883,0.4113379434176116,0.017529177989872507,0.025085850043357037,0.020311239417578113,0.000412144918672745,-0.00035041025836904724,-0.0005014689907409542,302.9523887918331
432,IN_RESET,0,17,0.004344071764654817,0.003869113704046261,0.004819029825263372,0.004236916671887154,0.6128047944173911,0.38719520558260884,0.015272780066720816,0.0241718717433139,0.018234157701439147,0.00033145922683506385,-0.00027128092837218565,-0.0004293499793994948,303.1610417077318
432,IN_RESET,0,18,0.004182949709130928,0.0037500842303936108,0.004615815187868245,0.004068464875514595,0.6322406604822003,0.36775933951779965,0.013584070130273554,0.023353319816327874,0.01620988851931433,0.00024781302486165223,-0.00020780100223876391,-0.0003572451567825932,303.37379516661167
432,IN_RESET,0,19,0.0040313919294109705,0.0036440649839306945,0.004418718874891247,0.003920775330415628,0.6427948665670312,0.35720513343296884,0.012667776697493166,0.022795814141047605,0.014518919485270303,0.0001702655773364865,-0.00016397068021527158,-0.000295067180297563,303.5898863328621
432,IN_RESET,0,20,0.0038892999385033303,0.0035480133490472356,0.004230586527959425,0.003790754566046051,0.6443733441362732,0.3556266558637268,0.012446185757696333,0.022551713169389743,0.013329974074697432,0.00010701802819336099,-0.00013787675301054028,-0.00024982408644333215,303.82014420768246
432,IN_RESET,0,21,0.0037537171252004617,0.003456979985634728,0.004050454264766195,0.0036700269194793146,0.6410174099602527,0.35898259003974736,0.012577886129474575,0.02245970755461446,0.012586618081096795,6.173133184928377e-05,-0.00012357149139616665,-0.00022065548457635766,304.046068249736
432,IN_RESET,0,22,0.0036201067351016706,0.0033656811776216515,0.0038745322925816898,0.0035504951686445773,0.6368014423286873,0.36319855767131276,0.012675266101821498,0.022223732900515828,0.012053696361862544,3.2404227905399085e-05,-0.00011407919826050391,-0.00020001675793473864,304.2475417079404
432,IN_RESET,0,23,0.003485816189395365,0.0032712050551550087,0.0037004273236357216,0.0034284450186136293,0.6336630808667225,0.3663369191332775,0.012489961302374114,0.021604230819796694,0.01148890959182043,1.447163608357665e-05,-0.00010415238601914527,-0.00018015525697125028,304.44912145799026
432,IN_RESET,0,24,0.0033512525635824163,0.0031737827956366564,0.003528722331528176,0.00330444442411283,0.6318763753719818,0.36812362462801834,0.011954285153881437,0.020519276318738008,0.010768829649970842,3.9831464272608455e-06,-9.176454172845253e-05,-0.0001575118849642891,304.6481426246464
432,IN_RESET,0,25,0.003218618129507443,0.003075470604995887,0.0033617656540189987,0.0031810308499701486,0.6312886117505295,0.3687113882494705,0.01113386583268804,0.0190628305198392,0.00991131376488208,-1.2257529135880759e-06,-7.78044611588533e-05,-0.00013321278332671907,304.8484313329682
432,IN_RESET,0,26,0.003090306144256081,0.0029785866024773493,0.003202025686034813,0.003060858003312547,0.6317949414877599,0.36820505851224006,0.01016779807928167,0.017446700538324006,0.009028030420366567,-2.2122633658002576e-06,-6.450299608218941e-05,-0.00011067926877538362,305.04864120762795
432,IN_RESET,0,27,0.0029678861770454186,0.0028846147277591695,0.003051157626331667,0.002945650143619071,0.6335153502007032,0.3664846497992968,0.009217505318903075,0.015933630817224285,0.00826587015424966,2.728518663652949e-07,-5.392498333723837e-05,-9.321619533632974e-05,305.2489649169147
432,IN_RESET,0,28,0.002851682766530833,0.002793746068556886,0.0029096194645047797,0.002835802842874921,0.637045466959928,0.362954533040072,0.008413807119400827,0.014767628442038765,0.007741316016867576,5.339649881797423e-06,-4.703586853776334e-05,-8.2555758666326e-05,305.4521020827815
