fit_days,strategy,seed,epoch,loss,anchor_loss,paired_loss,balanced_loss,anchor_weight,paired_weight,anchor_norm,paired_norm,gradient_norm,gradient_dot,raw_anchor_slope,raw_paired_slope,elapsed_seconds
342,IN_CARRY,0,1,0.01800820474584853,0.01335883304087881,0.022657576450818246,0.01678816878178767,0.6312043907735708,0.3687956092264292,0.12111173046429934,0.20728624238125168,0.15195515075873278,0.024491027641648237,-0.018290721816598004,-0.03130510134128581,2.343134207651019
342,IN_CARRY,0,2,0.017658592008283812,0.013093790177556262,0.02222339383901136,0.01645066393032174,0.6323089284874336,0.36769107151256647,0.11771119116556898,0.202424923865296,0.14793969228567594,0.023240460153237344,-0.01730653448618466,-0.029761604576836298,2.5502134999260306
342,IN_CARRY,0,3,0.01728117022237944,0.012805082874421014,0.021757257570337862,0.01608888681477545,0.633183661859034,0.36681633814096604,0.11536016407476318,0.19913009189205455,0.14518791068568898,0.022407071563257015,-0.016645667504579853,-0.02873308413156725,2.7639537076465786
342,IN_CARRY,0,4,0.01687017054297484,0.012489445858729483,0.021250895227220196,0.015694672640363484,0.6341670599431719,0.3658329400568282,0.11290316394488764,0.195716294782228,0.14231744698750157,0.02155457478449553,-0.015969179886807204,-0.027682383814172176,2.9815452499315143
342,IN_CARRY,0,5,0.016424140430298426,0.012146289625771117,0.020701991234825738,0.015266565314807974,0.6352986778156654,0.36470132218433454,0.11025615828576936,0.19206289453642336,0.13922752985873768,0.020655528862758094,-0.01525605651912763,-0.026575589244461385,3.233324999921024
342,IN_CARRY,0,6,0.015942238963580276,0.01177555692858416,0.02010892099857639,0.014803851332427394,0.6366060118808589,0.36339398811914114,0.10736790150117634,0.18809076047860043,0.13585452318104563,0.0196956132362904,-0.01449597641578933,-0.025394547064848796,3.455574124585837
342,IN_CARRY,0,7,0.015424148106115207,0.011377630848519626,0.01947066536371079,0.014306261447618275,0.638129481148089,0.36187051885191096,0.10418938338935543,0.18372957646377666,0.13213885898592032,0.018664057065526343,-0.01368114040326628,-0.024125587944408382,3.6679507079534233
342,IN_CARRY,0,8,0.01487016723256854,0.010953384193384885,0.018786950271752194,0.013774062442808564,0.6399241135894559,0.3600758864105441,0.10066544073978029,0.1789018519864135,0.12801362751976864,0.017550614473997358,-0.012804243880457582,-0.022755604372915027,3.879759249743074
342,IN_CARRY,0,9,0.014281468253846305,0.010504430020497883,0.018058506487194727,0.013208209713017411,0.6420767377138021,0.3579232622861978,0.09672478950745729,0.17351411279142573,0.12339375348012793,0.01634368456634222,-0.011856852540810625,-0.021269948061855448,4.090686957817525
342,IN_CARRY,0,10,0.013660391022075627,0.01003362958366563,0.017287152460485625,0.01261067042417596,0.6447187271242023,0.3552812728757978,0.09227923292238197,0.16745647500118688,0.11817441432782456,0.015031411094987129,-0.010830453354454844,-0.019653712801527844,4.302512624766678
342,IN_CARRY,0,11,0.013010945715320077,0.009545509354758069,0.016476382075882083,0.01198497875835169,0.6480285381437507,0.3519714618562494,0.08722613986124057,0.16059548579335609,0.11222990660391326,0.013603097420436253,-0.009718362074301927,-0.017892859651029484,4.519446124788374
342,IN_CARRY,0,12,0.012339388815873402,0.009046619659620468,0.015632157972126335,0.011336828011028258,0.6522367280046479,0.3477632719953522,0.08145719996731109,0.15277455055636055,0.10541893790866265,0.012052718100029928,-0.008519263016503478,-0.01597804219811199,4.726875999942422
342,IN_CARRY,0,13,0.011654731514649946,0.008545876941105432,0.014763586088194457,0.010674619802118233,0.6576322869638531,0.34236771303614694,0.0748763259753707,0.14382515528102718,0.0975984198411669,0.010384274794762118,-0.0072422322811047215,-0.013911141723937898,4.910725666675717
342,IN_CARRY,0,14,0.01096908167377637,0.008054840431791159,0.013883322915761581,0.010010103212209416,0.6645331291986124,0.3354668708013876,0.06743655369740192,0.1335864371460891,0.08865322558103265,0.008618975884458974,-0.005913470721466835,-0.011714114104838982,5.094464999623597
342,IN_CARRY,0,15,0.010297686415845638,0.007587535565476438,0.013007837266214838,0.009359330372099371,0.6731187848120035,0.3268812151879965,0.05921661538602066,0.12193975773858332,0.07856100275704982,0.0068041240002346265,-0.004584503726126831,-0.009440480008378022,5.2778762499801815
342,IN_CARRY,0,16,0.00965788309545822,0.00715910287750644,0.012156663313410001,0.008744421814541863,0.6827814375897994,0.31721856241020063,0.050594757208596394,0.10890018793011673,0.06755547613035201,0.005025616465412423,-0.0033420228670161655,-0.007193372166691034,5.4613337917253375
342,IN_CARRY,0,17,0.009066151215545923,0.006782648303076241,0.011349654128015606,0.00819818068763504,0.6900524241005117,0.30994757589948835,0.04256902057826067,0.09477362665723572,0.05644560131221548,0.003413926212154317,-0.002308596996562032,-0.005139749679040548,5.644105916842818
342,IN_CARRY,0,18,0.008534231834345637,0.006465646169649985,0.010602817499041291,0.007772742861252611,0.6840602944536655,0.31593970554633444,0.03710557568641284,0.08033954132491222,0.0469852734361027,0.0021262969428536057,-0.001613612087826616,-0.003493729786270212,5.824444124940783
342,IN_CARRY,0,19,0.008065413551854802,0.0062072925272563025,0.009923534576453303,0.00751991136343585,0.6467886594030721,0.35321134059692794,0.03660222017654689,0.06702474750430124,0.04143410335517695,0.0013041577874200185,-0.0013271606543255755,-0.002430251698524339,6.002201957628131
342,IN_CARRY,0,20,0.0076523092174282875,0.005997676940316027,0.009306941494540548,0.007392801160338686,0.5784186494725301,0.42158135052746987,0.04148386372030486,0.05691675022621222,0.04060686765563854,0.0010198743473504993,-0.0014253669918027538,-0.0019556340653345636,6.178668541833758
342,IN_CARRY,0,21,0.0072777859497739125,0.005819735962462478,0.008735835937085348,0.007241904884377065,0.5123044702544838,0.4876955297455163,0.04957129374440515,0.05207264334534402,0.043697612087223496,0.0012399684699630066,-0.0018636195982995609,-0.0019576571709831385,6.361495541874319
342,IN_CARRY,0,22,0.006918935108842304,0.005652409917746584,0.008185460299938024,0.0069840844694619795,0.4742802744557685,0.5257197255442316,0.05840720128430824,0.05269230373016384,0.04943899797936099,0.0018237882359636347,-0.0025767617301899913,-0.0023246364958752295,6.544769749976695
342,IN_CARRY,0,23,0.006552211786687943,0.00547349252292685,0.007630931050449034,0.006638700322763209,0.4599114714176358,0.5400885285823642,0.06629650762963304,0.05645467874281134,0.05593974658748011,0.0025562547170266394,-0.003402019130579462,-0.002896983626448453,6.728163667023182
342,IN_CARRY,0,24,0.006158837146149959,0.005263939087845984,0.007053735204453932,0.006237751615319246,0.4559086823146941,0.5440913176853058,0.07220085776640583,0.06049903179177622,0.061299100631664924,0.003205974693845841,-0.004120978481012222,-0.0034530782022369182,6.910420749802142
342,IN_CARRY,0,25,0.005729692308363411,0.005012688750480857,0.006446695866245964,0.00579491622569522,0.4545163223984354,0.5454836776015645,0.07558438879848857,0.06297959011069773,0.06435331527430725,0.003591536275585885,-0.004555776088459175,-0.0037960340124231326,7.093865249771625
342,IN_CARRY,0,26,0.005267711407943169,0.004719486850223352,0.005815935965662987,0.005319348127009319,0.4529055034665755,0.5470944965334247,0.07632021912620326,0.06318076216641426,0.06470506398582479,0.003626471907773324,-0.004622095860354966,-0.0038263456605196282,7.2779820417054
342,IN_CARRY,0,27,0.004786880846641578,0.00439447023215501,0.005179291461128147,0.004825585388539016,0.4506836200798501,0.5493163799201499,0.0745956359553009,0.06120158160836308,0.0625068736507964,0.0033256144355871325,-0.004334647499397006,-0.003556337837736217,7.460996332578361
342,IN_CARRY,0,28,0.004308627161442627,0.004055179738146267,0.004562074584738987,0.004334538785509852,0.4488816581162755,0.5511183418837244,0.07080885412462944,0.05767326803193774,0.05826888280933363,0.0027784739723747025,-0.0037819129412594186,-0.0030803390540794164,7.642527374904603
